"Date","AvgDO","Site"
2015-06-14,6.2725003125,"Upstream2"
2015-06-15,6.13677041666667,"Upstream2"
2015-06-16,6.27333322916667,"Upstream2"
2015-06-17,6.27816,"Upstream2"
2015-06-18,6.18045145833333,"Upstream2"
2015-06-19,6.23951416666667,"Upstream2"
2015-06-20,5.56409729166667,"Upstream2"
2015-06-21,NA,"Upstream2"
2015-06-22,3.71316020833333,"Upstream2"
2015-06-23,4.935330625,"Upstream2"
2015-06-24,6.29736145833333,"Upstream2"
2015-06-25,6.26968697916667,"Upstream2"
2015-06-26,6.09611114583333,"Upstream2"
2015-06-27,5.53434,"Upstream2"
2015-06-28,5.6665971875,"Upstream2"
2015-06-29,6.26600697916667,"Upstream2"
2015-06-30,6.2826734375,"Upstream2"
2015-07-01,6.01938209677419,"Upstream2"
2017-09-19,7.34500035714286,"Upstream2"
2017-09-20,6.97295145833333,"Upstream2"
2017-09-21,6.8431253125,"Upstream2"
2017-09-22,6.85815958333333,"Upstream2"
2017-09-23,6.81572895833333,"Upstream2"
2017-09-24,6.76475739583333,"Upstream2"
2017-09-25,6.77663229166667,"Upstream2"
2017-09-26,6.65757010416667,"Upstream2"
2017-09-27,6.59395822916667,"Upstream2"
2017-09-28,6.39666666666667,"Upstream2"
2017-09-29,NA,"Upstream2"
2017-09-30,7.02156239583333,"Upstream2"
2017-10-01,7.24187479166667,"Upstream2"
2017-10-02,7.3021871875,"Upstream2"
2017-10-03,7.259131875,"Upstream2"
2017-10-04,7.50586822916667,"Upstream2"
2017-10-05,7.32229135416667,"Upstream2"
2017-10-06,7.23836854166667,"Upstream2"
2017-10-07,7.1568403125,"Upstream2"
2017-10-08,6.825035,"Upstream2"
2017-10-09,6.582708125,"Upstream2"
2017-10-10,6.30951395833333,"Upstream2"
2017-10-11,6.0867709375,"Upstream2"
2017-10-12,5.77829864583333,"Upstream2"
2017-10-13,6.17166708333333,"Upstream2"
2017-10-14,NA,"Upstream2"
2017-10-15,NA,"Upstream2"
2017-10-16,NA,"Upstream2"
2017-10-17,NA,"Upstream2"
2017-10-18,8.00958333333333,"Upstream2"
2017-10-19,7.959444375,"Upstream2"
2017-10-20,7.82996552083333,"Upstream2"
2017-10-21,7.76548552083333,"Upstream2"
2017-10-22,7.600729375,"Upstream2"
2017-10-23,7.41565947916667,"Upstream2"
2017-10-24,7.2283684375,"Upstream2"
2017-10-25,7.32562458333333,"Upstream2"
2017-10-26,7.74572916666667,"Upstream2"
2017-10-27,NA,"Upstream2"
2017-10-28,NA,"Upstream2"
2017-10-29,NA,"Upstream2"
2017-10-30,NA,"Upstream2"
2017-10-31,NA,"Upstream2"
2017-11-01,NA,"Upstream2"
2017-11-02,NA,"Upstream2"
2017-11-03,8.49236125,"Upstream2"
2017-11-04,8.1415278125,"Upstream2"
2017-11-05,8.36034677083333,"Upstream2"
2017-11-06,8.32482635416667,"Upstream2"
2017-11-07,7.53152791666667,"Upstream2"
2017-11-08,7.87531291666667,"Upstream2"
2017-11-09,8.24750010416667,"Upstream2"
2017-11-10,8.19649291666667,"Upstream2"
2017-11-11,8.62958322916667,"Upstream2"
2017-11-12,8.92274260416667,"Upstream2"
2017-11-13,8.90409739583333,"Upstream2"
2017-11-14,9.0551390625,"Upstream2"
2017-11-15,9.0559025,"Upstream2"
2017-11-16,9.25065958333333,"Upstream2"
2017-11-17,9.4279175,"Upstream2"
2017-11-18,10.0788880208333,"Upstream2"
2017-11-19,9.4392015625,"Upstream2"
2017-11-20,9.69930489583333,"Upstream2"
2017-11-21,10.416144375,"Upstream2"
2017-11-22,10.0024280208333,"Upstream2"
2017-11-23,9.94044833333333,"Upstream2"
2017-11-24,10.4731246875,"Upstream2"
2017-11-25,10.6368760416667,"Upstream2"
2017-11-26,10.3452089583333,"Upstream2"
2017-11-27,10.5690263541667,"Upstream2"
2017-11-28,10.879578125,"Upstream2"
2017-11-29,10.7051723958333,"Upstream2"
2017-11-30,10.4953477083333,"Upstream2"
2017-12-01,10.2430864583333,"Upstream2"
2017-12-02,9.89274510416667,"Upstream2"
2017-12-03,9.93121270833333,"Upstream2"
2017-12-04,9.9946528125,"Upstream2"
2017-12-05,10.2471869791667,"Upstream2"
2017-12-06,9.7255553125,"Upstream2"
2017-12-07,9.99069020833333,"Upstream2"
2017-12-08,10.4216328125,"Upstream2"
2017-12-09,10.9799677083333,"Upstream2"
2017-12-10,10.9195833333333,"Upstream2"
2017-12-11,11.2139229166667,"Upstream2"
2017-12-12,11.0279135416667,"Upstream2"
2017-12-13,11.125728125,"Upstream2"
2017-12-14,11.4463177083333,"Upstream2"
2017-12-15,11.19520625,"Upstream2"
2017-12-16,11.3420125,"Upstream2"
2017-12-17,11.5507989583333,"Upstream2"
2017-12-18,11.0625041666667,"Upstream2"
2017-12-19,10.6276052083333,"Upstream2"
2017-12-20,10.1535741666667,"Upstream2"
2017-12-21,9.75458479166667,"Upstream2"
2017-12-22,10.35656,"Upstream2"
2017-12-23,10.4155177083333,"Upstream2"
2017-12-24,9.809374375,"Upstream2"
2017-12-25,10.3278490625,"Upstream2"
2017-12-26,11.3533364583333,"Upstream2"
2017-12-27,11.3987854166667,"Upstream2"
2017-12-28,11.5829541666667,"Upstream2"
2017-12-29,12.2493729166667,"Upstream2"
2017-12-30,11.9976677083333,"Upstream2"
2017-12-31,11.5497604166667,"Upstream2"
2018-01-01,12.3198604166667,"Upstream2"
2018-01-02,12.7915322916667,"Upstream2"
2018-01-03,12.8272239583333,"Upstream2"
2018-01-04,12.3744802083333,"Upstream2"
2018-01-05,12.6662135416667,"Upstream2"
2018-01-06,13.086946875,"Upstream2"
2018-01-07,13.2758302083333,"Upstream2"
2018-01-08,13.006803125,"Upstream2"
2018-01-09,12.0703833333333,"Upstream2"
2018-01-10,11.7613684210526,"Upstream2"
2018-01-11,12.23010625,"Upstream2"
2018-01-12,11.1534697916667,"Upstream2"
2018-01-13,9.8662834375,"Upstream2"
2018-01-14,11.3535760416667,"Upstream2"
2018-01-15,12.7338239583333,"Upstream2"
2018-01-16,12.8298958333333,"Upstream2"
2018-01-17,12.4298989583333,"Upstream2"
2018-01-18,12.9622572916667,"Upstream2"
2018-01-19,12.9671166666667,"Upstream2"
2018-01-20,12.6272958333333,"Upstream2"
2018-01-21,12.2277072916667,"Upstream2"
2018-01-22,11.86975625,"Upstream2"
2018-01-23,11.1343072916667,"Upstream2"
2018-01-24,10.3352755208333,"Upstream2"
2018-01-25,11.468159375,"Upstream2"
2018-01-26,11.9517322916667,"Upstream2"
2018-01-27,11.8104895833333,"Upstream2"
2018-01-28,10.6997572916667,"Upstream2"
2018-01-29,10.1544041666667,"Upstream2"
2018-01-30,10.7546510416667,"Upstream2"
2018-01-31,11.6908020833333,"Upstream2"
2018-02-01,11.8314916666667,"Upstream2"
2018-02-02,11.0980541666667,"Upstream2"
2018-02-03,12.02760625,"Upstream2"
2018-02-04,12.1335114583333,"Upstream2"
2018-02-05,11.2801729166667,"Upstream2"
2018-02-06,11.7057947916667,"Upstream2"
2018-02-07,11.304759375,"Upstream2"
2018-02-08,10.8292375,"Upstream2"
2018-02-09,11.5476760416667,"Upstream2"
2018-02-10,11.351425,"Upstream2"
2018-02-11,10.5630197916667,"Upstream2"
2018-02-12,9.77416885416667,"Upstream2"
2018-02-13,10.5632979166667,"Upstream2"
2018-02-14,11.1964239583333,"Upstream2"
2018-02-15,10.4536105208333,"Upstream2"
2018-02-16,9.49663291666667,"Upstream2"
2018-02-17,9.20246739583333,"Upstream2"
2018-02-18,10.2366657291667,"Upstream2"
2018-02-19,10.1176751041667,"Upstream2"
2018-02-20,10.1317380208333,"Upstream2"
2018-02-21,9.36753354166667,"Upstream2"
2018-02-22,9.1262153125,"Upstream2"
2018-02-23,8.9192015625,"Upstream2"
2018-02-24,9.14722208333333,"Upstream2"
2018-02-25,8.28628489583333,"Upstream2"
2018-02-26,8.0529509375,"Upstream2"
2018-02-27,8.78760416666667,"Upstream2"
2018-02-28,9.18739541666667,"Upstream2"
2018-03-01,8.50552072916667,"Upstream2"
2018-03-02,7.841458125,"Upstream2"
2018-03-03,NA,"Upstream2"
2018-03-04,9.01802083333333,"Upstream2"
2018-03-05,NA,"Upstream2"
2018-03-06,9.54986270833333,"Upstream2"
2018-03-07,NA,"Upstream2"
2018-03-08,9.98548854166667,"Upstream2"
2018-03-09,10.2442315625,"Upstream2"
2018-03-10,9.7547915625,"Upstream2"
2018-03-11,9.385725,"Upstream2"
2018-03-12,9.18875052083333,"Upstream2"
2018-03-13,11.0988207291667,"Upstream2"
2018-03-14,10.4518388541667,"Upstream2"
2018-03-15,10.913021875,"Upstream2"
2018-03-16,10.57205,"Upstream2"
2018-03-17,10.5219390625,"Upstream2"
2018-03-18,10.1335441666667,"Upstream2"
2018-03-19,10.001525625,"Upstream2"
2018-03-20,9.39986114583333,"Upstream2"
2018-03-21,10.0607304166667,"Upstream2"
2018-03-22,10.66024375,"Upstream2"
2018-03-23,10.77395625,"Upstream2"
2018-03-24,10.9958270833333,"Upstream2"
2018-03-25,11.104928125,"Upstream2"
2018-03-26,11.0590257291667,"Upstream2"
2018-03-27,11.5993427083333,"Upstream2"
2018-03-28,11.66565625,"Upstream2"
2018-03-29,11.4685072916667,"Upstream2"
2018-03-30,10.93934375,"Upstream2"
2018-03-31,10.8493427083333,"Upstream2"
2018-04-01,10.8528489583333,"Upstream2"
2018-04-02,10.67285,"Upstream2"
2018-04-03,10.3560083333333,"Upstream2"
2018-04-04,10.0428497916667,"Upstream2"
2018-04-05,9.60989552083333,"Upstream2"
2018-04-06,9.34614635416667,"Upstream2"
2018-04-07,8.89986114583333,"Upstream2"
2018-04-08,NA,"Upstream2"
2018-04-09,NA,"Upstream2"
2018-04-10,NA,"Upstream2"
2018-04-11,9.9020815625,"Upstream2"
2018-04-12,9.87128354166667,"Upstream2"
2018-04-13,NA,"Upstream2"
2018-04-14,8.9459721875,"Upstream2"
2018-04-15,8.93430552083333,"Upstream2"
2018-04-16,NA,"Upstream2"
2018-04-17,NA,"Upstream2"
2018-04-18,NA,"Upstream2"
2018-04-19,NA,"Upstream2"
2018-04-20,NA,"Upstream2"
2018-04-21,NA,"Upstream2"
2018-04-22,NA,"Upstream2"
2018-04-23,NA,"Upstream2"
2018-04-24,NA,"Upstream2"
2018-04-25,NA,"Upstream2"
2018-04-26,NA,"Upstream2"
2018-04-27,NA,"Upstream2"
2018-04-28,NA,"Upstream2"
2018-04-29,NA,"Upstream2"
2018-04-30,NA,"Upstream2"
2018-05-01,NA,"Upstream2"
2018-05-02,NA,"Upstream2"
2018-05-03,NA,"Upstream2"
2018-05-04,NA,"Upstream2"
2018-05-05,NA,"Upstream2"
2018-05-06,NA,"Upstream2"
2018-05-07,NA,"Upstream2"
2018-05-08,NA,"Upstream2"
2018-05-09,8.46458333333333,"Upstream2"
2018-05-10,8.07729177083333,"Upstream2"
2018-05-11,7.98593770833333,"Upstream2"
2018-05-12,7.91649333333333,"Upstream2"
2018-05-13,7.90142375,"Upstream2"
2018-05-14,7.89881885416667,"Upstream2"
2018-05-15,7.91520791666667,"Upstream2"
2018-05-16,7.95434114583333,"Upstream2"
2018-05-17,NA,"Upstream2"
2018-05-18,7.47454885416667,"Upstream2"
2018-05-19,7.4215621875,"Upstream2"
2018-05-20,7.65815958333333,"Upstream2"
2018-05-21,8.35524291666667,"Upstream2"
2018-05-22,8.19503458333333,"Upstream2"
2018-05-23,8.03239635416667,"Upstream2"
2018-05-24,7.8387153125,"Upstream2"
2018-05-25,7.56805552083333,"Upstream2"
2018-05-26,7.23944479166667,"Upstream2"
2018-05-27,6.8205203125,"Upstream2"
2018-05-28,6.74204833333333,"Upstream2"
2018-05-29,6.7021528125,"Upstream2"
2018-05-30,NA,"Upstream2"
2018-05-31,NA,"Upstream2"
2018-06-01,NA,"Upstream2"
2018-06-02,NA,"Upstream2"
2018-06-03,NA,"Upstream2"
2018-06-04,NA,"Upstream2"
2018-06-05,NA,"Upstream2"
2018-06-06,NA,"Upstream2"
2018-06-07,6.3686459375,"Upstream2"
2018-06-08,6.663333125,"Upstream2"
2018-06-09,6.59500010416667,"Upstream2"
2018-06-10,6.58545104166667,"Upstream2"
2018-06-11,6.2153128125,"Upstream2"
2018-06-12,6.51045083333333,"Upstream2"
2018-06-13,6.53916645833333,"Upstream2"
2018-06-14,6.26013875,"Upstream2"
2018-06-15,6.13385447916667,"Upstream2"
2018-06-16,6.46385395833333,"Upstream2"
2018-06-17,6.603854375,"Upstream2"
2018-06-18,6.67513885416667,"Upstream2"
2018-06-19,6.39027770833333,"Upstream2"
2018-06-20,6.36979145833333,"Upstream2"
2018-06-21,6.14420145833333,"Upstream2"
2018-06-22,5.9802775,"Upstream2"
2018-06-23,5.79118010416667,"Upstream2"
2018-06-24,NA,"Upstream2"
2018-06-25,NA,"Upstream2"
2018-06-26,NA,"Upstream2"
2018-06-27,NA,"Upstream2"
2018-06-28,NA,"Upstream2"
2018-06-29,6.37593833333333,"Upstream2"
2018-06-30,6.25746520833333,"Upstream2"
2018-07-01,6.10843802083333,"Upstream2"
2018-07-02,5.92302052083333,"Upstream2"
2018-07-03,6.05479135416667,"Upstream2"
2018-07-04,NA,"Upstream2"
2018-07-05,NA,"Upstream2"
2018-07-06,NA,"Upstream2"
2018-07-07,NA,"Upstream2"
2018-07-08,NA,"Upstream2"
2018-07-09,NA,"Upstream2"
2018-07-10,NA,"Upstream2"
2018-07-11,6.51406260416667,"Upstream2"
2018-07-12,6.2378471875,"Upstream2"
2018-07-13,6.29027739583333,"Upstream2"
2018-07-14,NA,"Upstream2"
2018-07-15,NA,"Upstream2"
2018-07-16,NA,"Upstream2"
2018-07-17,NA,"Upstream2"
2018-07-18,NA,"Upstream2"
2018-07-19,NA,"Upstream2"
2018-07-20,NA,"Upstream2"
2018-07-21,NA,"Upstream2"
2018-07-22,NA,"Upstream2"
2018-07-23,NA,"Upstream2"
2018-07-24,NA,"Upstream2"
2018-07-25,NA,"Upstream2"
2018-07-26,NA,"Upstream2"
2018-07-27,NA,"Upstream2"
2018-07-28,NA,"Upstream2"
2018-07-29,NA,"Upstream2"
2018-07-30,NA,"Upstream2"
2018-07-31,NA,"Upstream2"
2018-08-01,NA,"Upstream2"
2018-08-02,NA,"Upstream2"
2018-08-03,NA,"Upstream2"
2018-08-04,6.41965260416667,"Upstream2"
2018-08-05,5.88881958333333,"Upstream2"
2018-08-06,5.50083302083333,"Upstream2"
2018-08-07,5.25350677083333,"Upstream2"
2018-08-08,4.9893053125,"Upstream2"
2018-08-09,NA,"Upstream2"
2018-08-10,NA,"Upstream2"
2018-08-11,6.12350666666667,"Upstream2"
2018-08-12,6.13958354166667,"Upstream2"
2018-08-13,6.23215302083333,"Upstream2"
2018-08-14,5.9803815625,"Upstream2"
2018-08-15,5.63680625,"Upstream2"
2018-08-16,5.69152791666667,"Upstream2"
2018-08-17,5.69534729166667,"Upstream2"
2018-08-18,5.98722208333333,"Upstream2"
2018-08-19,NA,"Upstream2"
2018-08-20,NA,"Upstream2"
2018-08-21,NA,"Upstream2"
2018-08-22,NA,"Upstream2"
2018-08-23,NA,"Upstream2"
2018-08-24,NA,"Upstream2"
2018-08-25,6.8232296875,"Upstream2"
2018-08-26,6.7631596875,"Upstream2"
2018-08-27,6.49392395833333,"Upstream2"
2018-08-28,6.24784739583333,"Upstream2"
2018-08-29,6.10093791666667,"Upstream2"
2018-08-30,6.0306596875,"Upstream2"
2018-08-31,6.05913208333333,"Upstream2"
2018-09-01,5.76072958333333,"Upstream2"
2018-09-02,5.78354208333333,"Upstream2"
2018-09-03,5.67847239583333,"Upstream2"
2018-09-04,5.50357645833333,"Upstream2"
2018-09-05,5.82996541666667,"Upstream2"
2018-09-06,6.2808678125,"Upstream2"
2018-09-07,6.24250052083333,"Upstream2"
2018-09-08,6.1115621875,"Upstream2"
2018-09-09,6.0069440625,"Upstream2"
2018-09-10,6.03496520833333,"Upstream2"
2018-09-11,5.668194375,"Upstream2"
2018-09-12,5.09114541666667,"Upstream2"
2018-09-13,4.67225677083333,"Upstream2"
2018-09-14,4.12635375,"Upstream2"
2018-09-15,5.9847221875,"Upstream2"
2018-09-16,5.70972197916667,"Upstream2"
2018-09-17,6.02565989583333,"Upstream2"
2018-09-18,5.35191010416667,"Upstream2"
2018-09-19,5.27659729166667,"Upstream2"
2018-09-20,3.0077778125,"Upstream2"
2018-09-21,2.72607609375,"Upstream2"
2018-09-22,4.7336459375,"Upstream2"
2018-09-23,3.67482625,"Upstream2"
2018-09-24,4.21197916666667,"Upstream2"
2018-09-25,4.7240621875,"Upstream2"
2018-09-26,5.89121479166667,"Upstream2"
2018-09-27,6.28805541666667,"Upstream2"
2018-09-28,6.74059041666667,"Upstream2"
2018-09-29,7.07173635416667,"Upstream2"
2018-09-30,7.18052072916667,"Upstream2"
2018-10-01,7.15565989583333,"Upstream2"
2018-10-02,7.05770822916667,"Upstream2"
2018-10-03,6.945416875,"Upstream2"
2018-10-04,6.89319510416667,"Upstream2"
2018-10-05,6.48753458333333,"Upstream2"
2018-10-06,6.55475677083333,"Upstream2"
2018-10-07,7.05732635416667,"Upstream2"
2018-10-08,6.77770864583333,"Upstream2"
2018-10-09,6.159618125,"Upstream2"
2018-10-10,3.51534791666667,"Upstream2"
2018-10-11,4.17982625,"Upstream2"
2018-10-12,5.7782990625,"Upstream2"
2018-10-13,6.78489583333333,"Upstream2"
2018-10-14,7.09954854166667,"Upstream2"
2018-10-15,7.18274260416667,"Upstream2"
2018-10-16,7.878264375,"Upstream2"
2018-10-17,7.91861083333333,"Upstream2"
2018-10-18,8.06173572916667,"Upstream2"
2018-10-19,7.89343802083333,"Upstream2"
2018-10-20,7.61524322916667,"Upstream2"
2018-10-21,8.01204854166667,"Upstream2"
2018-10-22,8.20013864583333,"Upstream2"
2018-10-23,7.8960071875,"Upstream2"
2018-10-24,7.6227084375,"Upstream2"
2018-10-25,7.97163197916667,"Upstream2"
2018-10-26,8.16305541666667,"Upstream2"
2018-10-27,8.43999989583333,"Upstream2"
2018-10-28,8.08968760416667,"Upstream2"
2018-10-29,8.2688534375,"Upstream2"
2018-10-30,9.30392395833333,"Upstream2"
2018-10-31,9.39461854166667,"Upstream2"
2018-11-01,8.96819416666667,"Upstream2"
2018-11-02,8.81586822916667,"Upstream2"
2018-11-03,8.10114583333333,"Upstream2"
2018-11-04,8.661528125,"Upstream2"
2018-11-05,8.575346875,"Upstream2"
2018-11-06,8.4072915625,"Upstream2"
2018-11-07,9.33902791666667,"Upstream2"
NA,NA,"Upstream2"
2013-10-01,NA,"Downstream1"
2013-10-02,NA,"Downstream1"
2013-10-03,NA,"Downstream1"
2013-10-04,NA,"Downstream1"
2013-10-05,NA,"Downstream1"
2013-10-06,NA,"Downstream1"
2013-10-07,NA,"Downstream1"
2013-10-08,NA,"Downstream1"
2013-10-09,NA,"Downstream1"
2013-10-10,NA,"Downstream1"
2013-10-11,NA,"Downstream1"
2013-10-12,6.91444427083333,"Downstream1"
2013-10-13,3.73611104166667,"Downstream1"
2013-10-14,1.05520815625,"Downstream1"
2013-10-15,0.228576375,"Downstream1"
2013-10-16,0.0846875020833333,"Downstream1"
2013-10-17,0.0111458326041667,"Downstream1"
2013-10-18,-0.0122916673958333,"Downstream1"
2013-10-19,4.11809020833333,"Downstream1"
2013-10-20,8.58694458333333,"Downstream1"
2013-10-21,8.7964934375,"Downstream1"
2013-10-22,8.91315958333333,"Downstream1"
2013-10-23,8.96111166666667,"Downstream1"
2013-10-24,9.10128479166667,"Downstream1"
2013-10-25,9.30055604166667,"Downstream1"
2013-10-26,9.61829875,"Downstream1"
2013-10-27,9.67234322916667,"Downstream1"
2013-10-28,9.88586708333333,"Downstream1"
2013-10-29,9.89583510416667,"Downstream1"
2013-10-30,9.68854135416667,"Downstream1"
2013-10-31,9.4522225,"Downstream1"
2013-11-01,9.084131875,"Downstream1"
2013-11-02,8.75618072916667,"Downstream1"
2013-11-03,8.45934,"Downstream1"
2013-11-04,8.915243125,"Downstream1"
2013-11-05,9.60399416666667,"Downstream1"
2013-11-06,9.99996697916667,"Downstream1"
2013-11-07,9.84767427083333,"Downstream1"
2013-11-08,9.75794958333333,"Downstream1"
2013-11-09,9.74423333333333,"Downstream1"
2013-11-10,9.89854260416667,"Downstream1"
2013-11-11,10.2345870833333,"Downstream1"
2013-11-12,10.277571875,"Downstream1"
2013-11-13,10.5266666666667,"Downstream1"
2013-11-14,10.8445145833333,"Downstream1"
2013-11-15,11.1059364583333,"Downstream1"
2013-11-16,NA,"Downstream1"
2013-11-17,10.2818745833333,"Downstream1"
2013-11-18,9.42197947916667,"Downstream1"
2013-11-19,9.33954895833333,"Downstream1"
2013-11-20,9.17510166666667,"Downstream1"
2013-11-21,9.4914925,"Downstream1"
2013-11-22,9.65225822916667,"Downstream1"
2013-11-23,9.73218833333333,"Downstream1"
2013-11-24,9.92770979166667,"Downstream1"
2013-11-25,10.1106914583333,"Downstream1"
2013-11-26,10.4086140625,"Downstream1"
2013-11-27,10.5840961458333,"Downstream1"
2013-11-28,8.654133125,"Downstream1"
2013-11-29,7.60072885416667,"Downstream1"
2013-11-30,9.24364354166667,"Downstream1"
2013-12-01,10.9901,"Downstream1"
2013-12-02,11.081215625,"Downstream1"
2013-12-03,NA,"Downstream1"
2013-12-04,11.2324989583333,"Downstream1"
2013-12-05,10.952121875,"Downstream1"
2013-12-06,10.4758322916667,"Downstream1"
2013-12-07,9.95260427083333,"Downstream1"
2013-12-08,9.94357770833333,"Downstream1"
2013-12-09,10.400621875,"Downstream1"
2013-12-10,11.14284375,"Downstream1"
2013-12-11,11.3195479166667,"Downstream1"
2013-12-12,11.5777447916667,"Downstream1"
2013-12-13,12.0434375,"Downstream1"
2013-12-14,12.2694489583333,"Downstream1"
2013-12-15,12.2071510416667,"Downstream1"
2013-12-16,12.0234739583333,"Downstream1"
2013-12-17,12.0796208333333,"Downstream1"
2013-12-18,12.197984375,"Downstream1"
2013-12-19,12.259371875,"Downstream1"
2013-12-20,12.2898947916667,"Downstream1"
2013-12-21,12.1312447916667,"Downstream1"
2013-12-22,11.3032979166667,"Downstream1"
2013-12-23,10.37288125,"Downstream1"
2013-12-24,10.213715625,"Downstream1"
2013-12-25,11.09035,"Downstream1"
2013-12-26,11.9940979166667,"Downstream1"
2013-12-27,12.4939229166667,"Downstream1"
2013-12-28,12.5332635416667,"Downstream1"
2013-12-29,12.1332260416667,"Downstream1"
2013-12-30,11.4023958333333,"Downstream1"
2013-12-31,10.6969791666667,"Downstream1"
2014-01-01,11.483681875,"Downstream1"
2014-01-02,11.94045,"Downstream1"
2014-01-03,12.0405572916667,"Downstream1"
2014-01-04,12.08625,"Downstream1"
2014-01-05,10.6610754166667,"Downstream1"
2014-01-06,10.1250322916667,"Downstream1"
2014-01-07,9.97184083333333,"Downstream1"
2014-01-08,9.76267416666667,"Downstream1"
2014-01-09,11.5799296875,"Downstream1"
2014-01-10,6.07632,"Downstream1"
2014-01-11,6.13312447916667,"Downstream1"
2014-01-12,0.263749965625,"Downstream1"
2014-01-13,-0.041666665625,"Downstream1"
2014-01-14,4.96100645833333,"Downstream1"
2014-01-15,4.74225742708333,"Downstream1"
2014-01-16,6.69406221875,"Downstream1"
2014-01-17,7.94329864583333,"Downstream1"
2014-01-18,7.1396871875,"Downstream1"
2014-01-19,3.84302083333333,"Downstream1"
2014-01-20,3.36350708333333,"Downstream1"
2014-01-21,0.480208293854167,"Downstream1"
2014-01-22,0.332152804583333,"Downstream1"
2014-01-23,0.267638881979167,"Downstream1"
2014-01-24,-0.069375,"Downstream1"
2014-01-25,-0.0782986114583333,"Downstream1"
2014-01-26,NA,"Downstream1"
2014-01-27,13.2352729166667,"Downstream1"
2014-01-28,12.8723572916667,"Downstream1"
2014-01-29,13.3372916666667,"Downstream1"
2014-01-30,14.0946135416667,"Downstream1"
2014-01-31,14.0986385416667,"Downstream1"
2014-02-01,13.9247927083333,"Downstream1"
2014-02-02,13.3462489583333,"Downstream1"
2014-02-03,12.487534375,"Downstream1"
2014-02-04,12.230653125,"Downstream1"
2014-02-05,12.4885,"Downstream1"
2014-02-06,12.7287895833333,"Downstream1"
2014-02-07,13.065728125,"Downstream1"
2014-02-08,12.8544791666667,"Downstream1"
2014-02-09,12.6973625,"Downstream1"
2014-02-10,12.9228104166667,"Downstream1"
2014-02-11,13.16395625,"Downstream1"
2014-02-12,13.5847895833333,"Downstream1"
2014-02-13,13.64541875,"Downstream1"
2014-02-14,13.4168729166667,"Downstream1"
2014-02-15,12.9787854166667,"Downstream1"
2014-02-16,13.1987833333333,"Downstream1"
2014-02-17,13.096390625,"Downstream1"
2014-02-18,12.2819770833333,"Downstream1"
2014-02-19,13.2248604166667,"Downstream1"
2014-02-20,13.056528125,"Downstream1"
2014-02-21,12.3728495833333,"Downstream1"
2014-02-22,8.06104354166667,"Downstream1"
2014-02-23,3.254339375,"Downstream1"
2014-02-24,8.00923510416667,"Downstream1"
2014-02-25,5.4730553125,"Downstream1"
2014-02-26,10.5890957291667,"Downstream1"
2014-02-27,4.66461694479167,"Downstream1"
2014-02-28,-0.06006944375,"Downstream1"
2014-03-01,-0.06,"Downstream1"
2014-03-02,-0.06,"Downstream1"
2014-03-03,-0.06,"Downstream1"
2014-03-04,-0.0685763895833333,"Downstream1"
2014-03-05,-0.066875,"Downstream1"
2014-03-06,-0.069965278125,"Downstream1"
2014-03-07,1.19701392364583,"Downstream1"
2014-03-08,NA,"Downstream1"
2014-03-09,NA,"Downstream1"
2014-03-10,NA,"Downstream1"
2014-03-11,NA,"Downstream1"
2014-03-12,NA,"Downstream1"
2014-03-13,NA,"Downstream1"
2014-03-14,NA,"Downstream1"
2014-03-15,NA,"Downstream1"
2014-03-16,NA,"Downstream1"
2014-03-17,NA,"Downstream1"
2014-03-18,NA,"Downstream1"
2014-03-19,NA,"Downstream1"
2014-03-20,NA,"Downstream1"
2014-03-21,NA,"Downstream1"
2014-03-22,NA,"Downstream1"
2014-03-23,NA,"Downstream1"
2014-03-24,NA,"Downstream1"
2014-03-25,NA,"Downstream1"
2014-03-26,NA,"Downstream1"
2014-03-27,NA,"Downstream1"
2014-03-28,NA,"Downstream1"
2014-03-29,NA,"Downstream1"
2014-03-30,NA,"Downstream1"
2014-03-31,NA,"Downstream1"
2014-04-01,NA,"Downstream1"
2014-04-02,NA,"Downstream1"
2014-04-03,NA,"Downstream1"
2014-04-04,NA,"Downstream1"
2014-04-05,NA,"Downstream1"
2014-04-06,NA,"Downstream1"
2014-04-07,NA,"Downstream1"
2014-04-08,NA,"Downstream1"
2014-04-09,NA,"Downstream1"
2014-04-10,NA,"Downstream1"
2014-04-11,NA,"Downstream1"
2014-04-12,NA,"Downstream1"
2014-04-13,NA,"Downstream1"
2014-04-14,NA,"Downstream1"
2014-04-15,NA,"Downstream1"
2014-04-16,NA,"Downstream1"
2014-04-17,NA,"Downstream1"
2014-04-18,NA,"Downstream1"
2014-04-19,NA,"Downstream1"
2014-04-20,NA,"Downstream1"
2014-04-21,NA,"Downstream1"
2014-04-22,NA,"Downstream1"
2014-04-23,NA,"Downstream1"
2014-04-24,NA,"Downstream1"
2014-04-25,NA,"Downstream1"
2014-04-26,NA,"Downstream1"
2014-04-27,NA,"Downstream1"
2014-04-28,NA,"Downstream1"
2014-04-29,NA,"Downstream1"
2014-04-30,NA,"Downstream1"
2014-05-01,NA,"Downstream1"
2014-05-02,NA,"Downstream1"
2014-05-03,NA,"Downstream1"
2014-05-04,NA,"Downstream1"
2014-05-05,NA,"Downstream1"
2014-06-03,NA,"Downstream1"
2014-06-04,NA,"Downstream1"
2014-06-05,NA,"Downstream1"
2014-06-06,NA,"Downstream1"
2014-06-07,8.67295135416667,"Downstream1"
